com.samsung.shealth.stress,6086003,7
create_time,time_offset,max,custom,end_time,deviceuuid,start_time,score,pkg_name,update_time,min,binning_data,datauuid,tag_id,comment,algorithm
2020-03-10 20:03:19.626,UTC+0000,73.0,,2020-03-10 19:59:59.999,Jfw01OFXaN,2020-03-10 19:00:00.000,11.0,com.sec.android.app.shealth,2020-03-10 20:03:19.626,0.0,3b161c79-ad43-d51d-421f-1cc897c65890.binning_data.json,3b161c79-ad43-d51d-421f-1cc897c65890,10011,,1
2020-03-10 21:07:16.464,UTC+0000,54.0,,2020-03-10 20:59:59.999,Jfw01OFXaN,2020-03-10 20:00:00.000,9.0,com.sec.android.app.shealth,2020-03-10 21:07:16.464,0.0,18027246-af31-f868-e77e-34adc3e62c7a.binning_data.json,18027246-af31-f868-e77e-34adc3e62c7a,10011,,1
2020-03-10 22:09:00.370,UTC+0000,98.0,,2020-03-10 21:59:59.999,Jfw01OFXaN,2020-03-10 21:00:00.000,26.0,com.sec.android.app.shealth,2020-03-10 22:09:00.370,0.0,32996ffa-2950-5d2a-e3be-0dc2b121345e.binning_data.json,32996ffa-2950-5d2a-e3be-0dc2b121345e,10011,,1
2020-03-10 23:06:05.420,UTC+0000,99.0,,2020-03-10 22:59:59.999,Jfw01OFXaN,2020-03-10 22:00:00.000,33.0,com.sec.android.app.shealth,2020-03-10 23:06:05.420,0.0,623e0ef4-6b16-b4a7-328b-ff959e7a6813.binning_data.json,623e0ef4-6b16-b4a7-328b-ff959e7a6813,10011,,1
2020-03-10 23:45:14.206,UTC+0000,100.0,,2020-03-10 23:59:59.999,Jfw01OFXaN,2020-03-10 23:00:00.000,18.0,com.sec.android.app.shealth,2020-03-11 00:01:39.218,1.0,2b86681d-31e5-97e0-90e6-ece644590106.binning_data.json,2b86681d-31e5-97e0-90e6-ece644590106,10011,,1
2020-03-11 00:01:39.253,UTC+0000,32.0,,2020-03-11 00:59:59.999,Jfw01OFXaN,2020-03-11 00:00:00.000,1.0,com.sec.android.app.shealth,2020-03-11 01:10:53.382,0.0,5285e8b8-19fb-c0be-42f6-06712e8d7fd3.binning_data.json,5285e8b8-19fb-c0be-42f6-06712e8d7fd3,10011,,1
2020-03-11 02:10:55.388,UTC+0000,4.0,,2020-03-11 01:59:59.999,Jfw01OFXaN,2020-03-11 01:00:00.000,0.0,com.sec.android.app.shealth,2020-03-11 02:10:55.388,0.0,d8c8b1df-3063-ef6d-e0f7-261213d39062.binning_data.json,d8c8b1df-3063-ef6d-e0f7-261213d39062,10011,,1
2020-03-11 13:05:10.461,UTC+0000,100.0,,2020-03-11 12:59:59.999,Jfw01OFXaN,2020-03-11 12:00:00.000,14.0,com.sec.android.app.shealth,2020-03-11 13:05:10.461,0.0,ae007eea-0732-c2c8-f480-77e93ae0e5ee.binning_data.json,ae007eea-0732-c2c8-f480-77e93ae0e5ee,10011,,1
2020-03-11 14:03:20.554,UTC+0000,44.0,,2020-03-11 13:59:59.999,Jfw01OFXaN,2020-03-11 13:00:00.000,4.0,com.sec.android.app.shealth,2020-03-11 14:03:20.554,0.0,356ae85a-3b16-2a6f-a1d1-707fcecfd918.binning_data.json,356ae85a-3b16-2a6f-a1d1-707fcecfd918,10011,,1
2020-03-11 15:03:06.310,UTC+0000,35.0,,2020-03-11 14:59:59.999,Jfw01OFXaN,2020-03-11 14:00:00.000,5.0,com.sec.android.app.shealth,2020-03-11 15:03:06.310,0.0,a0d7d9b4-02ec-74cb-be74-299f652a4a86.binning_data.json,a0d7d9b4-02ec-74cb-be74-299f652a4a86,10011,,1
2020-03-11 15:35:52.531,UTC+0000,100.0,,2020-03-11 15:35:52.528,Jfw01OFXaN,2020-03-11 15:00:00.000,46.0,com.sec.android.app.shealth,2020-03-11 15:35:52.531,0.0,a13b21b8-3c56-23c0-9803-035d6c403ff7.binning_data.json,a13b21b8-3c56-23c0-9803-035d6c403ff7,10011,,1
